salary,job_id,bottomSalary,company,time,address,topSalary,job_name
15-30万/年,96767311,12.5,博动医学影像科技（上海）有限公司,12-16,上海-徐汇区,25.0,后端软件工程师
30-60万/年,96538854,25.0,博动医学影像科技（上海）有限公司,12-16,上海-徐汇区,50.0,影像后处理系统架构师
15-25万/年,96537603,12.5,博动医学影像科技（上海）有限公司,12-16,上海-徐汇区,20.8333333333,Web前端开发工程师
1-1.5万/月,63483870,10.0,浙江好络维医疗技术有限公司,12-16,杭州,15.0,算法工程师
1.5-2万/月,92656314,15.0,江苏杰士德精密工业有限公司,12-16,异地招聘,20.0,AGV软件工程师
1.2-2万/月,94943828,12.0,上海吾创信息科技有限公司,12-16,上海-嘉定区,20.0,车联网集成测试
1-1.5万/月,94742920,10.0,上海吾创信息科技有限公司,12-16,上海-嘉定区,15.0,开发运维工程师
1-1.5万/月,93818257,10.0,上海吾创信息科技有限公司,12-16,上海-浦东新区,15.0,iOS高级开发工程师
1-1.5万/月,93721153,10.0,上海吾创信息科技有限公司,12-16,异地招聘,15.0,iOS高级开发工程师
1-1.5万/月,92394519,10.0,上海吾创信息科技有限公司,12-16,上海-长宁区,15.0,C++开发工程师
1-1.5万/月,86808045,10.0,上海吾创信息科技有限公司,12-16,上海-浦东新区,15.0,C++开发工程师
1-1.5万/月,86534943,10.0,上海吾创信息科技有限公司,12-16,上海-浦东新区,15.0,C++工具开发
1-1.5万/月,86054746,10.0,上海吾创信息科技有限公司,12-16,上海-长宁区,15.0,C++开发
1-1.5万/月,76853505,10.0,上海吾创信息科技有限公司,12-16,上海-长宁区,15.0,C++功能开发
1.5-2万/月,96404995,15.0,上海海量电子有限公司,12-16,上海,20.0,Openstack开发工程师
1-1.5万/月,95592178,10.0,广东芯智慧科技有限公司,12-16,广州-海珠区,15.0,测试经理
1.5-2万/月,80383746,15.0,精诚瑞宝计算机系统有限公司,12-16,上海-徐汇区,20.0,资深DBA
1-1.8万/月,90793491,10.0,杭州云象网络技术有限公司,12-16,杭州-余杭区,18.0,软件研发工程师
1-1.8万/月,96798741,10.0,浙江乾冠信息安全研究院有限公司,12-16,杭州-拱墅区,18.0,Docker运维工程师
1.5-2万/月,96066406,15.0,浙江乾冠信息安全研究院有限公司,12-16,北京,20.0,Java高级开发工程师
1.2-2万/月,95545526,12.0,浙江乾冠信息安全研究院有限公司,12-16,北京,20.0,渗透测试主管
1.2-2万/月,95487687,12.0,浙江乾冠信息安全研究院有限公司,12-16,杭州-拱墅区,20.0,渗透测试主管
1-1.5万/月,93175329,10.0,浙江乾冠信息安全研究院有限公司,12-16,杭州-拱墅区,15.0,安全研发工程师
1-1.5万/月,91366325,10.0,浙江乾冠信息安全研究院有限公司,12-16,杭州-拱墅区,15.0,Java中级开发工程师
2.5-3万/月,92511479,25.0,广州市裕超医疗器械有限公司,12-16,广州-天河区,30.0,Java研发开发工程师
1.5-2万/月,66982177,15.0,上海宝玉石交易中心有限公司,12-16,上海,20.0,交付和运维经理
2-2.5万/月,92510964,20.0,广州市裕超医疗器械有限公司,12-16,广州-天河区,25.0,Web前端开发工程师
1-1.5万/月,95703982,10.0,南京网觉软件有限公司,12-16,南京-雨花台区,15.0,服务端开发工程师
20-30万/年,87513524,16.6666666667,四川通信科研规划设计有限责任公司,12-16,成都,25.0,云计算DevOps 工程师
1.5-3万/月,91181836,15.0,深圳市新蕾电子有限公司,12-16,深圳-南山区,30.0,大数据工程师
1.5-3万/月,91181710,15.0,深圳市新蕾电子有限公司,12-16,深圳-南山区,30.0,搜索工程师
1.5-2万/月,65205216,15.0,苹果授权培训中心（上海环球友好培...,12-16,上海-黄浦区,20.0,苹果视频编辑讲师（Final Cut Pro后期制作、剪辑）
3-4.5千/月,49034492,3.0,苹果授权培训中心（上海环球友好培...,12-16,上海-黄浦区,4.5,校长助理（教务及行政）
1-1.5万/月,94971525,10.0,上海微盟企业发展有限公司,12-16,上海-宝山区,15.0,c++高级开发工程师J10378
4.5-6千/月,95754579,4.5,北京中软国际教育科技股份有限公司,12-16,北京-朝阳区,6.0,初级开发工程师
4.5-6千/月,95376662,4.5,北京中软国际教育科技股份有限公司,12-16,北京-海淀区,6.0,初级数据工程师（Java方向）
1.5-2万/月,86812472,15.0,国金证券股份有限公司,12-16,上海-浦东新区,20.0,网金-高级测试工程师
2.5-4万/月,86810150,25.0,国金证券股份有限公司,12-16,上海-浦东新区,40.0,网金-GP/oracle数据库开发工程师
2-2.5万/月,90362736,20.0,百度在线网络技术（北京）有限公司,12-16,上海,25.0,大数据部_前端工程师
2.5-3万/月,90346277,25.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,30.0,地图客户端部_高级策略研发工程师（地图用户画像
2.5-3万/月,90346252,25.0,百度在线网络技术（北京）有限公司,12-16,上海,30.0,移动应用部_高级Web前端研发工程师
1-1.5万/月,90278923,10.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,15.0,富媒体业务部_视频推荐算法/机器学习工程师
1.5-2万/月,90278908,15.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,20.0,富媒体业务部_后端开发工程师
2.5-3万/月,90226044,25.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,30.0,互联网数据研发部_php高级研发工程师
1.5-2万/月,90198045,15.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,20.0,系统部_基础服务研发工程师
1.5-2万/月,91066092,15.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,20.0,广告创意部_测试工程师
1.5-2万/月,91027722,15.0,百度在线网络技术（北京）有限公司,12-16,上海-黄浦区,20.0,基础架构部_分布式存储系统研发工程师
1.5-2万/月,91010823,15.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,20.0,系统部_CDN研发工程师
2-2.5万/月,90696377,20.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,25.0,移动应用部_C++高级工程师
2-2.5万/月,90696372,20.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,25.0,移动应用部_PHP高级研发工程师
2-2.5万/月,90696005,20.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,25.0,贴吧事业部基础业务技术部_数据挖掘算法工程师
2-2.5万/月,90595934,20.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,25.0,图片搜索部_识图算法工程师（自然语言处理方向）
1-1.5万/月,90595925,10.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,15.0,地图客户端部_C++高级开发工程师（步骑行业务）
2-2.5万/月,90493376,20.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,25.0,移动应用部_大数据研发高级工程师
1.5-2万/月,90493347,15.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,20.0,展示广告平台部_大数据平台研发工程师
2.5-3万/月,90045608,25.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,30.0,大数据部_高级后端研发工程师
1.5-2万/月,90045603,15.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,20.0,百度营销研究院_研究经理（投放营销方向）
1.5-2万/月,91400108,15.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,20.0,地图内容生态部_C/C++研发工程师
1.5-2万/月,91400081,15.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,20.0,地图内容生态部_推荐算法工程师
2-2.5万/月,91373587,20.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,25.0,搜索资源合作部_数据库研发工程师
1-1.5万/月,91348046,10.0,百度在线网络技术（北京）有限公司,12-16,异地招聘,15.0,百度数据管理平台JAVA研发工程师
2.5-3万/月,91315369,25.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,30.0,大数据部_数据挖掘研发工程师
1.5-2万/月,91263881,15.0,百度在线网络技术（北京）有限公司,12-16,异地招聘,20.0,国际化产品研发中心_技术支持工程师
2-2.5万/月,92476359,20.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,25.0,平台测试部_Java研发工程师（云计算方向）
1.5-2万/月,92300510,15.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,20.0,地图客户端部_大数据/机器学习工程师
1.5-2万/月,92126506,15.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,20.0,新闻与内容生态部_PHP高级研发工程师
1.5-3万/月,91705519,15.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,30.0,创新业务部_策略算法工程师
1.5-3万/月,91705439,15.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,30.0,创新业务部_前端开发工程师
5-10万/月,91687160,50.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,10.0,现金贷策略管理岗
5-10万/月,91685706,50.0,百度在线网络技术（北京）有限公司,12-16,异地招聘,10.0,垂类C端策略管理岗
5-10万/月,91685705,50.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,10.0,垂类C端策略管理岗
3-4.5千/月,91659754,3.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,4.5,AI测试部_测试开发实习生
2-2.5万/月,92933399,20.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,25.0,大数据部_FE前端工程师
2-2.5万/月,92785791,20.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,25.0,网页搜索部_视觉工程师
2-2.5万/月,92636502,20.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,25.0,商业服务质量部-高级开发工程师
2-2.5万/月,92636501,20.0,百度在线网络技术（北京）有限公司,12-16,异地招聘,25.0,商业服务质量部-高级开发工程师
2-2.5万/月,92626170,20.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,25.0,系统部_异构计算软件研发工程师
2.5-3万/月,92608922,25.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,30.0,运维部_度秘（DuerOS）高级运维研发工程师
2.5-3万/月,92608716,25.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,30.0,运维部_核心用户产品高级运维研发工程师
1.5-2万/月,94284560,15.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,20.0,运维部_核心产品高级运维研发工程师
1.5-2万/月,93129306,15.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,20.0,商业运营规划部_大数据平台研发高级工程师
2-2.5万/月,93055986,20.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,25.0,AI平台部_Java工程师
2.5-3万/月,93055932,25.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,30.0,AI平台部_策略高级工程师
1.5-2万/月,93047079,15.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,20.0,百度地图DuerOS方向_策略工程师
1.5-2万/月,93046628,15.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,20.0,百度地图DuerOS方向_C/C++研发工程师
1.5-3万/月,93027050,15.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,30.0,云计算事业部_业务平台及控制台研发工程师
1.5-2万/月,92509736,15.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,20.0,国际化产品部_Android研发工程师（游戏方向）
4.5-6千/月,94999638,4.5,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,6.0,推荐策略实习工程师
2-2.5万/月,94178085,20.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,25.0,钱包及支付发展部_数据挖掘研发工程师
2-2.5万/月,94124244,20.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,25.0,钱包及支付发展部_Web前端高级研发工程师
2.5-3万/月,93998009,25.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,30.0,地图数据引擎部_图像算法研发工程师
2-2.5万/月,93971119,20.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,25.0,地图数据引擎部_策略算法研发工程师
2-2.5万/月,93841371,20.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,25.0,EBG测试部_百度云测试开发工程师（大数据方向）
1.5-2万/月,93746146,15.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,20.0,工程效率部_大数据平台高级研发工程师
1.5-2万/月,95818667,15.0,百度在线网络技术（北京）有限公司,12-16,异地招聘,20.0,EBG测试部_百度云测试开发工程师（云平台方向）
1.5-2万/月,95818666,15.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,20.0,EBG测试部_百度云测试开发工程师（云平台方向）
2.5-3万/月,95407257,25.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,30.0,系统部_高级系统工程师（自动化运维方向）
2.5-3万/月,95391664,25.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,30.0,智能汽车事业部_自动驾驶决策规划工程师
2.5-3万/月,95389169,25.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,30.0,自动驾驶高级算法工程师（感知方向）
2-2.5万/月,95321567,20.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,25.0,大数据部_用户画像工程架构师
1.5-2万/月,95320597,15.0,百度在线网络技术（北京）有限公司,12-16,异地招聘,20.0,内容生态质量部_前端研发工程师（手机百度）
5.5-7千/月,94775663,5.5,北京糯米网科技发展有限公司,12-16,深圳,7.0,百度糯米（深圳）项目专员
1.5-2万/月,94714511,15.0,百度在线网络技术（北京）有限公司,12-16,异地招聘,20.0,内容生态质量部_高级测试开发工程师（机器学习方向）
1.5-2万/月,94629350,15.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,20.0,地图客户端部_推荐算法工程师
2-2.5万/月,94552831,20.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,25.0,系统部_AI计算集群工程师
2-2.5万/月,94374017,20.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,25.0,系统部_数据存储工程师（面向AI大规模训练集群）
2-2.5万/月,94373728,20.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,25.0,系统部_AI训练集群开发工程师
2-2.5万/月,94373559,20.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,25.0,系统部_AI-Framework开发工程师
1.5-3万/月,96633148,15.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,30.0,国际化产品部_大数据系统工程师
1.5-2万/月,96571740,15.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,20.0,联盟发展部_数据分析师
2-2.5万/月,96097131,20.0,百度在线网络技术（北京）有限公司,12-16,深圳-南山区,25.0,国际化产品研发中心（深圳）_程序化广告软件工程师
2-2.5万/月,95984101,20.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,25.0,金融数据智能部_模型策略工程师
2-2.5万/月,95983279,20.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,25.0,金融数据智能部_大数据工程师
1.5-2万/月,95946990,15.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,20.0,度秘事业部_高级Docker/Kubernetes运维/架构师
1.5-2万/月,95946807,15.0,百度在线网络技术（北京）有限公司,12-16,北京-海淀区,20.0,度秘事业部_高级NLP工程师/科学家
